Station Position;Payerne
Longitude (?);6.94
Latitude (?);46.81
Altitude (m);491.0

Software Version
Software; UMSS Meteo Routine 1.5
Config; SRS-C50-100, 10.02.2017

Surface Weather
Pressure (hPa);969.5
Temperature (?C);12.0
Humidity (%);66.3
Dewpoint (?C);5.91
Wind Velocity (m/s);1.0
Wind Direction (deg);084
Clouds;11502
Ozone (nb);

Sounding;20171024.12
Start Date;24.10.17
Start Time;11:06:09
Remark;

Sonde;SRS_C50
Serial Number;1083
Sonde Identifier;100

ECC Cells
Background Current Ib1 (uA);
Background Current Ib2 (uA);
Pump Performance (s/100ml);
Serial Number ECC;

IWV (mm);18.296

Pressure Level (hPa);1000.0
Altitude (m);232.22

Sounding Data
Rel. Time;Altitude (gpm);Wind Direction (?);Wind Velocity (m/s);Pressure (hPa);Temperature (?C);Humidity (%);Dewpoint (?C);Ozone (nbar);Ozone normalized (nbar);Pump Temperature (K);I ECC cells (uA);Level Flag;LAT (?);LON (?);Channel Temperature (?C)
265;2013.44;47.89;2.2;806.22;4.79;73.06;0.39;;;;;0;46.80965;6.940132;5.56
266;2021.46;43.53;2.22;805.43;4.7;73.45;0.38;;;;;4;46.809635;6.940113;5.42
267;2025.52;41.37;2.24;805.03;4.66;73.64;0.38;;;;;0;46.809626;6.940101;5.36
268;2031.23;38.24;2.28;804.46;4.63;73.91;0.39;;;;;0;46.809613;6.940084;5.38
269;2037.03;35.18;2.32;803.89;4.62;74.16;0.4;;;;;0;46.809598;6.940072;5.37
270;2043.09;32.31;2.37;803.3;4.51;74.4;0.36;;;;;0;46.809583;6.940063;5.3
271;2049.09;29.72;2.42;802.7;4.39;74.62;0.3;;;;;0;46.809563;6.940054;5.16
272;2054.38;27.36;2.47;802.18;4.41;74.83;0.35;;;;;0;46.809541;6.940047;5.11
273;2059.14;25.49;2.53;801.72;4.45;75.04;0.41;;;;;0;46.809516;6.940038;5.02
274;2064.1;23.82;2.58;801.23;4.38;75.28;0.4;;;;;0;46.809487;6.940025;5.01
275;2069.51;22.15;2.63;800.7;4.31;75.56;0.37;;;;;0;46.809457;6.940007;5.11
276;2076.58;20.19;2.69;800.0;4.19;75.93;0.35;;;;;20;46.809417;6.93998;5.19
277;2081.56;19.14;2.73;799.51;4.15;76.21;0.35;;;;;0;46.809388;6.939967;5.11
278;2087.48;18.1;2.77;798.93;4.14;76.56;0.38;;;;;0;46.809354;6.939954;4.98
279;2093.45;17.33;2.81;798.34;4.09;76.9;0.41;;;;;0;46.809324;6.93994;4.89
280;2099.29;16.65;2.85;797.77;4.03;77.2;0.4;;;;;0;46.809298;6.939926;4.87
281;2105.9;15.76;2.9;797.12;3.95;77.53;0.38;;;;;4;46.809263;6.939918;4.79
282;2109.34;15.64;2.93;796.79;3.94;77.65;0.39;;;;;0;46.809246;6.939915;4.74
283;2115.17;15.46;2.98;796.22;3.92;77.82;0.4;;;;;0;46.809229;6.939912;4.65
284;2121.53;15.29;3.04;795.59;3.87;77.98;0.39;;;;;0;46.809219;6.93991;4.62
285;2128.21;15.11;3.09;794.94;3.82;78.17;0.38;;;;;0;46.809208;6.939909;4.59
286;2134.43;15.13;3.15;794.33;3.79;78.4;0.39;;;;;0;46.809195;6.939908;4.54
287;2140.2;15.42;3.23;793.77;3.78;78.68;0.42;;;;;0;46.809182;6.939908;4.53
288;2145.56;15.78;3.31;793.25;3.75;78.96;0.44;;;;;0;46.809161;6.939905;4.8
289;2150.59;16.13;3.39;792.76;3.69;79.26;0.44;;;;;0;46.809131;6.9399;4.93
290;2156.08;16.49;3.47;792.22;3.7;79.55;0.5;;;;;0;46.809096;6.939889;4.86
291;2161.98;16.92;3.56;791.64;3.71;79.85;0.58;;;;;0;46.80906;6.939874;4.86
292;2167.88;17.39;3.65;791.07;3.79;80.17;0.67;;;;;0;46.809024;6.939858;4.65
293;2173.79;17.86;3.74;790.5;3.74;80.52;0.7;;;;;0;46.808989;6.939842;4.87
294;2179.68;18.33;3.83;789.92;3.68;80.87;0.71;;;;;0;46.80895;6.939828;4.55
295;2185.25;18.8;3.93;789.38;3.63;81.21;0.72;;;;;0;46.80891;6.939815;4.51
296;2190.77;19.11;4.01;788.85;3.61;81.52;0.74;;;;;0;46.808868;6.939799;4.53
297;2196.43;19.36;4.09;788.3;3.56;81.79;0.74;;;;;0;46.808825;6.939777;4.72
298;2203.05;19.65;4.18;787.65;3.48;82.05;0.7;;;;;2;46.808773;6.939745;4.74
299;2207.21;19.69;4.24;787.25;3.42;82.16;0.66;;;;;0;46.80874;6.939722;4.77
300;2212.99;19.63;4.3;786.69;3.27;82.25;0.58;;;;;0;46.808703;6.93969;4.63
301;2219.5;19.44;4.37;786.06;3.34;82.31;0.6;;;;;0;46.80867;6.939659;4.27
302;2226.46;19.1;4.43;785.39;3.34;82.36;0.59;;;;;0;46.808639;6.939633;4.04
303;2233.65;18.64;4.49;784.69;3.19;82.42;0.5;;;;;0;46.808609;6.93961;4.01
304;2240.26;18.04;4.55;784.05;3.11;82.5;0.44;;;;;0;46.808581;6.939591;4.0
305;2246.34;17.34;4.62;783.46;3.11;82.55;0.42;;;;;0;46.808553;6.939571;4.06
306;2252.74;16.53;4.68;782.85;3.08;82.55;0.39;;;;;0;46.808523;6.939548;4.13
307;2259.6;15.65;4.75;782.18;3.02;82.43;0.34;;;;;0;46.808488;6.939521;4.19
308;2266.47;14.72;4.83;781.52;3.05;82.2;0.32;;;;;0;46.808446;6.939494;4.12
309;2273.08;13.77;4.91;780.89;3.17;81.86;0.35;;;;;0;46.8084;6.93947;4.14
310;2279.59;12.84;4.99;780.26;3.14;81.46;0.27;;;;;0;46.808352;6.93945;4.13
311;2285.98;11.93;5.08;779.65;3.12;81.06;0.2;;;;;0;46.808302;6.939434;4.19
312;2291.84;11.02;5.17;779.08;3.12;80.73;0.13;;;;;0;46.808252;6.939423;4.3
313;2296.87;10.22;5.26;778.6;3.14;80.4;0.09;;;;;0;46.808206;6.939418;4.09
314;2301.97;9.46;5.36;778.11;3.14;80.15;0.06;;;;;0;46.808163;6.939422;4.13
315;2307.42;8.78;5.45;777.59;3.15;79.98;0.0;;;;;0;46.808115;6.939431;4.12
316;2313.2;8.2;5.55;777.03;3.06;79.83;-0.07;;;;;0;46.808065;6.939438;4.12
317;2319.48;7.73;5.65;776.43;3.02;79.73;-0.11;;;;;0;46.808013;6.939442;4.14
318;2325.6;7.29;5.75;775.85;3.02;79.63;-0.13;;;;;0;46.807958;6.93944;4.13
319;2331.24;6.92;5.85;775.31;3.02;79.53;-0.15;;;;;0;46.807903;6.939432;4.08
320;2336.63;6.71;5.94;774.79;3.07;79.42;-0.14;;;;;0;46.807849;6.939417;4.03
321;2342.2;6.55;6.03;774.26;3.13;79.24;-0.13;;;;;0;46.807796;6.939393;4.09
322;2348.18;6.39;6.12;773.69;3.17;79.05;-0.14;;;;;0;46.807746;6.939368;4.15
323;2354.63;6.23;6.21;773.07;3.17;78.79;-0.17;;;;;0;46.807697;6.939349;4.16
324;2361.44;6.07;6.3;772.42;3.17;78.5;-0.23;;;;;0;46.807645;6.939336;4.04
325;2368.63;5.91;6.39;771.74;3.11;78.22;-0.32;;;;;0;46.807588;6.939329;4.01
326;2375.98;5.75;6.49;771.04;3.04;77.99;-0.39;;;;;0;46.807524;6.939327;4.16
327;2383.24;5.6;6.58;770.35;3.04;77.79;-0.45;;;;;0;46.807458;6.939327;4.12
328;2389.94;5.47;6.66;769.71;3.06;77.65;-0.46;;;;;0;46.807392;6.939326;3.98
329;2395.8;5.37;6.74;769.16;3.06;77.58;-0.48;;;;;0;46.807324;6.93932;4.0
330;2400.71;5.26;6.82;768.69;2.97;77.55;-0.54;;;;;0;46.807255;6.939311;4.02
331;2405.25;5.11;6.89;768.26;2.94;77.58;-0.58;;;;;0;46.807192;6.9393;4.04
332;2410.66;4.94;6.97;767.75;2.94;77.66;-0.58;;;;;0;46.807132;6.939285;3.94
333;2416.93;4.78;7.05;767.16;2.89;77.8;-0.6;;;;;0;46.807073;6.93927;3.69
334;2423.72;4.61;7.12;766.51;2.8;77.98;-0.66;;;;;0;46.807014;6.939254;3.68
335;2430.88;4.44;7.2;765.84;2.69;78.17;-0.71;;;;;0;46.806955;6.939243;3.64
336;2438.31;4.27;7.27;765.13;2.65;78.34;-0.73;;;;;0;46.806895;6.939236;3.6
337;2445.75;4.1;7.35;764.43;2.65;78.46;-0.72;;;;;0;46.806833;6.93923;3.62
338;2452.93;3.93;7.43;763.75;2.61;78.54;-0.74;;;;;0;46.806767;6.939223;3.36
339;2459.77;3.77;7.5;763.11;2.59;78.58;-0.76;;;;;0;46.806696;6.939214;3.41
340;2465.27;3.6;7.58;762.59;2.56;78.58;-0.79;;;;;0;46.806628;6.939203;3.68
341;2470.07;3.43;7.65;762.14;2.5;78.54;-0.83;;;;;0;46.806558;6.939188;3.85
342;2475.14;3.22;7.73;761.66;2.44;78.48;-0.88;;;;;0;46.806492;6.939173;3.8
343;2481.1;2.98;7.82;761.1;2.37;78.43;-0.92;;;;;0;46.806428;6.939158;3.75
344;2487.48;2.74;7.89;760.5;2.39;78.39;-0.95;;;;;0;46.806365;6.939147;3.7
345;2493.75;2.49;7.96;759.91;2.44;78.35;-0.96;;;;;0;46.806302;6.939142;3.6
346;2499.71;2.24;8.03;759.35;2.35;78.39;-1.01;;;;;0;46.806235;6.939142;3.44
347;2505.36;1.99;8.1;758.82;2.28;78.52;-1.06;;;;;0;46.806164;6.939147;3.28
348;2510.96;1.75;8.18;758.29;2.24;78.68;-1.08;;;;;0;46.806084;6.939155;3.35
349;2516.28;1.5;8.23;757.8;2.17;78.85;-1.11;;;;;0;46.806001;6.93916;3.39
350;2521.91;1.27;8.27;757.27;2.13;79.02;-1.11;;;;;0;46.805913;6.939159;3.3
351;2527.69;1.05;8.3;756.73;2.15;79.16;-1.09;;;;;0;46.805825;6.939151;3.25
352;2533.09;0.84;8.31;756.22;2.1;79.29;-1.11;;;;;0;46.805741;6.939141;3.27
353;2538.51;0.67;8.31;755.71;2.04;79.4;-1.12;;;;;0;46.805659;6.939132;3.15
354;2544.56;0.52;8.3;755.15;2.07;79.48;-1.1;;;;;0;46.805579;6.939127;2.92
355;2551.24;0.45;8.26;754.52;2.09;79.55;-1.09;;;;;0;46.8055;6.939125;2.79
356;2558.53;0.43;8.22;753.84;1.99;79.62;-1.16;;;;;0;46.805419;6.939126;2.74
357;2566.11;0.4;8.17;753.14;1.91;79.69;-1.22;;;;;0;46.805338;6.939126;2.7
358;2573.49;0.38;8.13;752.45;1.86;79.76;-1.26;;;;;0;46.805263;6.939128;2.7
359;2580.82;0.47;8.07;751.76;1.81;79.84;-1.3;;;;;0;46.80519;6.93913;2.8
360;2588.28;0.65;8.0;751.07;1.76;79.91;-1.32;;;;;0;46.805116;6.939134;2.77
361;2595.13;1.06;7.92;750.43;1.72;79.99;-1.35;;;;;0;46.805048;6.939139;2.64
362;2601.11;1.55;7.85;749.88;1.6;80.08;-1.37;;;;;0;46.804982;6.939147;2.57
363;2606.66;2.04;7.78;749.36;1.68;80.17;-1.37;;;;;0;46.804917;6.939159;2.66
364;2612.56;2.54;7.71;748.81;1.6;80.28;-1.42;;;;;0;46.804851;6.939175;2.38
365;2618.75;3.03;7.63;748.24;1.52;80.4;-1.46;;;;;0;46.804788;6.939193;3.29
366;2624.85;3.53;7.56;747.67;1.53;80.56;-1.45;;;;;0;46.804721;6.93921;2.54
367;2630.69;4.19;7.5;747.13;1.49;80.74;-1.47;;;;;0;46.804654;6.939213;2.46
368;2636.57;4.95;7.45;746.59;1.39;80.94;-1.51;;;;;0;46.804587;6.939209;2.37
369;2643.0;5.7;7.4;745.99;1.31;81.15;-1.56;;;;;0;46.804517;6.939193;2.27
370;2648.83;6.45;7.35;745.45;1.24;81.33;-1.6;;;;;0;46.80445;6.939168;2.11
371;2654.03;7.21;7.3;744.97;1.13;81.47;-1.67;;;;;0;46.804387;6.939139;2.12
372;2659.27;7.96;7.25;744.49;1.16;81.57;-1.65;;;;;0;46.804328;6.93911;2.8
373;2664.75;8.66;7.21;743.98;1.15;81.67;-1.64;;;;;0;46.804272;6.939083;3.07
374;2670.4;9.34;7.17;743.46;1.1;81.79;-1.66;;;;;0;46.804215;6.93906;2.63
375;2676.74;9.97;7.14;742.87;1.05;81.93;-1.68;;;;;0;46.804154;6.93904;2.49
376;2683.62;10.53;7.1;742.24;1.0;82.11;-1.7;;;;;0;46.804089;6.939021;2.25
377;2690.5;11.03;7.07;741.6;0.96;82.3;-1.7;;;;;0;46.80402;6.939002;1.73
378;2697.38;11.45;7.04;740.97;0.95;82.5;-1.69;;;;;0;46.803948;6.938983;1.75
379;2703.94;11.84;7.0;740.36;0.92;82.7;-1.69;;;;;0;46.803876;6.938967;1.95
380;2710.19;12.14;6.98;739.79;0.81;82.9;-1.71;;;;;0;46.80381;6.938953;1.86
381;2716.18;12.39;6.95;739.24;0.78;83.1;-1.74;;;;;0;46.803748;6.93894;1.6
382;2721.84;12.59;6.92;738.72;0.75;83.26;-1.76;;;;;0;46.803693;6.938924;1.53
383;2727.39;12.7;6.9;738.21;0.7;83.4;-1.77;;;;;0;46.803643;6.938903;1.68
384;2732.95;12.74;6.89;737.7;0.7;83.51;-1.77;;;;;0;46.803591;6.938874;1.79
385;2738.27;12.71;6.88;737.21;0.67;83.63;-1.78;;;;;0;46.803538;6.938844;1.68
386;2743.86;12.58;6.87;736.7;0.63;83.75;-1.8;;;;;0;46.803481;6.938814;1.71
387;2749.78;12.43;6.88;736.16;0.58;83.87;-1.82;;;;;0;46.803421;6.938788;1.25
388;2756.28;12.2;6.89;735.56;0.53;83.98;-1.85;;;;;0;46.803361;6.938766;1.26
389;2763.37;11.85;6.92;734.91;0.49;84.08;-1.88;;;;;0;46.803301;6.938746;1.54
390;2770.52;11.45;6.97;734.26;0.44;84.17;-1.91;;;;;0;46.803244;6.938727;1.56
391;2777.77;11.05;7.01;733.59;0.4;84.26;-1.93;;;;;0;46.803187;6.938706;1.15
392;2784.51;10.64;7.06;732.98;0.38;84.35;-1.96;;;;;0;46.803131;6.938682;1.06
393;2790.81;10.24;7.1;732.4;0.3;84.44;-2.0;;;;;0;46.803071;6.938656;1.1
394;2796.34;9.78;7.17;731.9;0.27;84.53;-2.04;;;;;0;46.803011;6.938633;1.07
395;2801.87;9.3;7.25;731.4;0.2;84.63;-2.08;;;;;0;46.802948;6.938615;1.02
396;2808.32;8.83;7.34;730.81;0.13;84.73;-2.12;;;;;0;46.802882;6.938605;0.97
397;2815.12;8.37;7.43;730.19;0.08;84.84;-2.15;;;;;0;46.80282;6.938599;0.91
398;2822.16;7.95;7.54;729.55;0.02;84.97;-2.17;;;;;0;46.802758;6.938596;0.8
399;2829.37;7.53;7.65;728.89;0.0;85.11;-2.17;;;;;2;46.802694;6.938592;0.76
400;2835.98;7.19;7.76;728.29;0.06;85.22;-2.14;;;;;0;46.802631;6.938587;0.78
401;2842.35;6.86;7.88;727.71;0.0;85.29;-2.15;;;;;0;46.802564;6.938577;0.75
402;2848.02;6.54;8.0;727.2;-0.01;85.3;-2.18;;;;;0;46.80249;6.938566;0.79
403;2854.48;6.2;8.15;726.61;-0.04;85.18;-2.22;;;;;2;46.802395;6.938554;0.64
404;2858.93;6.02;8.25;726.21;-0.05;84.98;-2.26;;;;;0;46.802331;6.938549;0.59
405;2864.64;5.81;8.38;725.69;-0.02;84.61;-2.3;;;;;0;46.802251;6.93854;0.64
406;2870.69;5.62;8.51;725.14;0.0;84.11;-2.36;;;;;0;46.802174;6.938531;0.67
407;2877.28;5.46;8.64;724.55;-0.02;83.42;-2.44;;;;;0;46.802099;6.938517;0.7
408;2884.03;5.31;8.77;723.94;0.05;82.7;-2.51;;;;;0;46.802024;6.938499;0.86
409;2895.92;5.11;9.02;722.87;0.17;81.23;-2.69;;;;;2;46.801884;6.938464;1.05
410;2897.1;5.08;9.05;722.76;0.15;81.04;-2.73;;;;;0;46.801868;6.938461;1.05
411;2902.85;4.99;9.19;722.24;0.1;79.76;-2.96;;;;;0;46.801782;6.938446;1.11
412;2908.91;4.9;9.36;721.7;0.2;77.56;-3.28;;;;;2;46.801686;6.938437;1.0
413;2913.46;4.85;9.47;721.29;0.29;75.41;-3.54;;;;;0;46.801621;6.938436;0.97
414;2920.02;4.8;9.62;720.7;0.43;72.18;-4.04;;;;;0;46.801541;6.938437;0.99
415;2927.14;4.76;9.76;720.06;0.54;68.32;-4.66;;;;;0;46.801462;6.938436;1.1
416;2934.33;4.75;9.89;719.41;0.66;64.03;-5.34;;;;;0;46.801382;6.938432;1.2
417;2941.45;4.76;10.01;718.78;0.91;59.47;-6.13;;;;;0;46.801297;6.938423;1.28
418;2948.51;4.76;10.13;718.15;1.17;54.74;-6.93;;;;;0;46.801208;6.938411;1.71
419;2955.32;4.76;10.26;717.54;1.39;49.88;-7.96;;;;;0;46.801113;6.9384;2.0
420;2961.34;4.77;10.38;717.0;1.47;44.99;-9.17;;;;;0;46.801013;6.93839;1.93
421;2966.95;4.77;10.5;716.5;1.6;40.25;-10.45;;;;;0;46.800909;6.938382;2.11
422;2972.73;4.78;10.62;715.99;1.75;35.93;-11.74;;;;;0;46.800802;6.93837;2.25
423;2978.36;4.78;10.71;715.49;1.88;32.17;-13.02;;;;;0;46.800694;6.938355;2.41
424;2985.04;4.79;10.79;714.9;1.89;28.29;-14.53;;;;;2;46.80056;6.938338;2.7
425;2989.18;4.8;10.84;714.53;1.97;26.4;-15.36;;;;;0;46.800477;6.938324;2.67
426;2995.38;4.79;10.87;713.98;2.1;23.92;-16.41;;;;;0;46.800374;6.938306;2.75
427;3002.47;4.76;10.89;713.35;2.36;21.61;-17.47;;;;;0;46.800273;6.938291;2.7
428;3009.83;4.74;10.91;712.7;2.32;19.42;-18.73;;;;;0;46.800175;6.938277;2.99
429;3016.81;4.7;10.92;712.09;2.3;17.41;-19.97;;;;;0;46.800078;6.938261;3.39
430;3023.48;4.63;10.9;711.5;2.35;15.73;-21.03;;;;;0;46.799982;6.938245;3.44
431;3030.15;4.54;10.88;710.91;2.46;14.61;-21.88;;;;;0;46.799881;6.938231;3.49
432;3035.83;4.42;10.85;710.41;2.52;13.59;-22.64;;;;;0;46.799778;6.93822;3.44
433;3040.73;4.28;10.81;709.98;2.53;12.98;-23.15;;;;;0;46.799677;6.938214;3.23
434;3046.14;4.11;10.76;709.5;2.55;12.67;-23.43;;;;;0;46.799576;6.938211;3.22
435;3053.87;3.88;10.71;708.83;2.55;12.54;-23.53;;;;;2;46.799462;6.938206;3.15
436;3066.1;3.5;10.64;707.75;2.55;12.72;-23.41;;;;;2;46.799313;6.938184;3.18
437;3067.41;3.45;10.63;707.64;2.54;12.75;-23.39;;;;;0;46.799297;6.938181;3.21
438;3075.24;3.19;10.59;706.95;2.43;12.95;-23.26;;;;;0;46.7992;6.938159;3.13
439;3082.65;2.91;10.56;706.3;2.34;13.15;-23.14;;;;;0;46.799107;6.938137;3.08
440;3090.04;2.62;10.54;705.66;2.33;13.36;-23.01;;;;;0;46.799012;6.938118;3.17
441;3097.13;2.33;10.54;705.04;2.3;13.54;-22.9;;;;;0;46.798916;6.938102;2.86
442;3103.31;2.04;10.54;704.5;2.19;13.7;-22.83;;;;;0;46.798819;6.938094;2.9
443;3109.17;1.75;10.55;703.99;2.14;13.84;-22.76;;;;;0;46.798728;6.938092;3.0
444;3114.72;1.48;10.58;703.5;2.21;13.94;-22.67;;;;;0;46.798643;6.938095;2.88
445;3120.12;1.26;10.64;703.03;2.11;14.05;-22.6;;;;;0;46.79856;6.938105;3.58
446;3125.58;1.05;10.7;702.55;2.16;14.12;-22.56;;;;;0;46.798483;6.938118;3.64
447;3131.43;0.85;10.77;702.04;2.04;14.14;-22.58;;;;;0;46.798405;6.938133;3.47
448;3137.23;0.64;10.84;701.54;2.06;14.14;-22.6;;;;;0;46.798325;6.938149;3.01
449;3142.5;0.44;10.9;701.08;2.05;14.13;-22.57;;;;;0;46.798238;6.938165;2.85
450;3147.44;0.23;10.97;700.65;2.03;14.19;-22.49;;;;;0;46.798143;6.938178;3.21
451;3154.92;138.06;11.08;700.0;2.05;14.78;-22.12;;;;;10;46.797995;6.938178;2.92
452;3159.49;227.97;11.14;699.6;2.01;15.14;-21.81;;;;;2;46.797907;6.938176;2.84
453;3164.36;321.66;11.2;699.18;1.97;16.02;-21.22;;;;;0;46.797817;6.938167;2.77
454;3170.96;359.32;11.25;698.61;1.99;17.47;-20.23;;;;;0;46.7977;6.938152;2.81
455;3177.75;358.92;11.28;698.02;1.91;19.24;-19.18;;;;;0;46.797585;6.938136;2.92
456;3184.64;358.52;11.32;697.42;1.82;21.12;-18.19;;;;;0;46.797467;6.938121;2.86
457;3191.41;358.13;11.35;696.84;1.76;22.87;-17.27;;;;;0;46.797352;6.938106;2.75
458;3198.09;357.73;11.39;696.26;1.71;24.45;-16.51;;;;;0;46.797239;6.938093;2.57
459;3204.85;357.33;11.42;695.68;1.66;25.86;-15.86;;;;;0;46.797123;6.93808;2.61
460;3211.69;356.94;11.46;695.09;1.63;27.16;-15.31;;;;;0;46.797012;6.938068;2.4
461;3218.42;356.54;11.5;694.5;1.47;28.36;-14.83;;;;;0;46.796903;6.938056;2.34
462;3224.52;356.14;11.53;693.98;1.5;29.54;-14.38;;;;;0;46.796794;6.93805;2.23
463;3230.28;355.64;11.55;693.48;1.46;30.59;-14.0;;;;;0;46.796694;6.938048;2.15
464;3236.37;355.08;11.56;692.96;1.36;31.52;-13.71;;;;;0;46.7966;6.938059;2.13
465;3243.02;354.56;11.57;692.38;1.3;32.33;-13.45;;;;;0;46.796506;6.938081;2.08
466;3249.74;354.04;11.59;691.81;1.25;33.08;-13.22;;;;;0;46.796411;6.93811;1.92
467;3256.56;353.52;11.6;691.22;1.19;33.79;-13.01;;;;;0;46.796314;6.938141;1.84
468;3263.57;353.11;11.63;690.62;1.15;34.47;-12.81;;;;;0;46.796211;6.938171;1.81
469;3270.41;352.74;11.65;690.03;1.09;35.15;-12.62;;;;;0;46.796108;6.938199;1.73
470;3276.89;352.37;11.68;689.47;0.89;35.82;-12.44;;;;;0;46.796005;6.938226;1.89
471;3282.67;352.19;11.71;688.98;0.87;36.5;-12.25;;;;;0;46.795906;6.938254;1.96
472;3288.21;352.1;11.74;688.5;0.88;37.18;-12.06;;;;;0;46.795808;6.938287;1.87
473;3293.98;352.01;11.78;688.01;0.95;37.86;-11.85;;;;;0;46.795705;6.938326;1.83
474;3299.64;351.93;11.81;687.52;0.78;38.59;-11.7;;;;;0;46.795597;6.938367;1.74
475;3307.03;351.81;11.85;686.89;0.68;39.59;-11.45;;;;;4;46.795451;6.938418;1.62
476;3310.74;351.93;11.88;686.57;0.69;40.16;-11.29;;;;;0;46.795377;6.938438;1.56
477;3316.78;352.1;11.91;686.06;0.64;41.11;-11.06;;;;;0;46.795267;6.938462;1.5
478;3323.13;352.28;11.95;685.51;0.59;42.17;-10.78;;;;;0;46.795158;6.938479;1.62
479;3329.38;352.46;11.98;684.98;0.54;43.3;-10.5;;;;;0;46.79505;6.938493;1.62
480;3335.24;352.64;12.01;684.48;0.49;44.41;-10.22;;;;;0;46.794941;6.938508;1.37
481;3340.74;352.86;12.05;684.01;0.51;45.39;-9.95;;;;;0;46.794837;6.938525;1.66
482;3346.59;353.11;12.08;683.51;0.44;46.19;-9.78;;;;;0;46.794732;6.938545;1.27
483;3353.08;353.37;12.12;682.96;0.33;46.8;-9.7;;;;;0;46.794619;6.938564;1.15
484;3359.67;353.63;12.16;682.4;0.28;47.27;-9.61;;;;;0;46.794507;6.93858;1.39
485;3365.95;353.88;12.2;681.86;0.32;47.67;-9.48;;;;;0;46.794394;6.938593;1.44
486;3371.94;354.13;12.26;681.35;0.32;48.06;-9.38;;;;;0;46.794286;6.938604;1.16
487;3377.8;354.38;12.31;680.86;0.29;48.43;-9.32;;;;;0;46.79418;6.938615;1.06
488;3384.48;354.66;12.38;680.29;0.14;48.67;-9.29;;;;;2;46.794061;6.938631;1.0
489;3389.45;354.87;12.44;679.87;0.12;48.81;-9.29;;;;;0;46.793973;6.938647;1.17
490;3396.98;355.17;12.53;679.23;0.14;49.02;-9.31;;;;;2;46.793849;6.938673;1.53
491;3402.27;355.37;12.59;678.78;0.14;48.95;-9.33;;;;;0;46.793761;6.938689;1.58
492;3408.96;355.64;12.68;678.21;0.08;48.78;-9.41;;;;;0;46.793649;6.938704;1.5
493;3415.45;355.92;12.77;677.67;0.07;48.47;-9.5;;;;;0;46.793537;6.938717;1.26
494;3421.8;356.22;12.87;677.13;0.06;48.15;-9.6;;;;;0;46.793423;6.938726;0.83
495;3428.11;356.54;12.97;676.6;0.06;47.76;-9.71;;;;;0;46.793312;6.938733;1.02
496;3433.85;356.89;13.08;676.11;-0.01;47.3;-9.88;;;;;0;46.793197;6.93874;1.12
497;3439.16;357.27;13.18;675.66;-0.03;46.78;-10.04;;;;;0;46.793085;6.93875;0.8
498;3445.41;357.69;13.28;675.14;-0.02;46.17;-10.21;;;;;0;46.792967;6.938764;0.78
499;3452.36;358.13;13.37;674.55;-0.06;45.44;-10.45;;;;;0;46.792842;6.938779;0.96
500;3459.26;358.62;13.46;673.97;-0.09;44.58;-10.71;;;;;0;46.792717;6.938791;0.71
501;3466.7;359.14;13.54;673.34;-0.11;43.58;-11.02;;;;;0;46.792587;6.938802;0.69
502;3474.03;359.69;13.62;672.73;-0.16;42.43;-11.39;;;;;0;46.792461;6.938812;0.66
503;3480.63;279.21;13.67;672.17;-0.16;41.18;-11.78;;;;;0;46.792336;6.93882;0.75
504;3486.2;160.25;13.72;671.7;-0.16;39.84;-12.2;;;;;0;46.79221;6.938829;1.08
505;3491.37;41.28;13.77;671.27;-0.24;38.5;-12.66;;;;;0;46.79208;6.938835;0.96
506;3497.02;2.07;13.8;670.8;-0.33;37.15;-13.18;;;;;0;46.791948;6.938841;0.71
507;3503.32;2.67;13.83;670.27;-0.31;35.88;-13.6;;;;;0;46.791812;6.938842;0.55
508;3510.32;3.23;13.85;669.68;-0.28;34.8;-13.98;;;;;0;46.791672;6.938836;0.36
509;3517.51;3.77;13.86;669.08;-0.31;33.77;-14.33;;;;;0;46.791535;6.93882;0.35
510;3524.51;4.25;13.86;668.49;-0.31;32.97;-14.61;;;;;0;46.791396;6.9388;0.33
511;3531.36;4.72;13.87;667.92;-0.35;32.37;-14.87;;;;;2;46.791249;6.938777;0.28
512;3535.76;4.98;13.88;667.55;-0.39;32.23;-14.96;;;;;0;46.79115;6.938751;0.25
513;3541.53;5.21;13.89;667.07;-0.4;32.24;-14.99;;;;;0;46.791034;6.938713;0.23
514;3547.59;5.33;13.9;666.57;-0.46;32.43;-14.97;;;;;0;46.790924;6.938671;0.17
515;3554.05;5.36;13.92;666.03;-0.51;32.69;-14.92;;;;;0;46.790816;6.938625;0.13
516;3560.86;5.29;13.95;665.46;-0.56;32.93;-14.86;;;;;0;46.79071;6.938579;0.05
517;3567.88;5.12;14.0;664.87;-0.54;33.09;-14.82;;;;;0;46.7906;6.938534;-0.01
518;3575.15;4.84;14.05;664.27;-0.64;33.17;-14.85;;;;;0;46.790484;6.938492;-0.05
519;3582.18;4.53;14.11;663.69;-0.66;33.13;-14.9;;;;;0;46.790362;6.938457;-0.04
520;3588.01;4.15;14.18;663.2;-0.68;33.06;-14.95;;;;;0;46.790239;6.93843;0.01
521;3592.78;3.73;14.26;662.81;-0.73;33.0;-15.0;;;;;0;46.790114;6.938413;0.1
522;3597.81;3.32;14.34;662.39;-0.74;32.9;-15.04;;;;;0;46.789983;6.938406;0.34
523;3603.36;2.9;14.43;661.93;-0.76;32.79;-15.11;;;;;0;46.789852;6.938413;0.14
